"from","to","edge_type"
"SOX2","SMIM19","tf_regulation"
"NANOG","ZDHHC15","tf_regulation"
"RFX5","THOC5","tf_regulation"
"TP63","AFF1","tf_regulation"
"ZBTB7A","BATF3","tf_regulation"
"TP63","DOK7","tf_regulation"
"MEIS1","KBTBD8","tf_regulation"
"STAT1","DENND1B","tf_regulation"
"FOXQ1","TMCC1","tf_regulation"
"ATF7","GPR20","tf_regulation"
"NFYA","TRIM13","tf_regulation"
"CEBPD","SUV39H2","tf_regulation"
"ELF5","TLR2","tf_regulation"
"STAT3","BCL2L1","tf_regulation"
"ZBTB33","CDKN2AIPNL","tf_regulation"
"MYBL1","TTC29","tf_regulation"
"MBD4","MIR19B1","tf_regulation"
"SP1","DSC2","tf_regulation"
"PPARG","TMEM186","tf_regulation"
"STAT1","MAGT1","tf_regulation"
"WT1","IER2","tf_regulation"
"MYC","SLC1A4","tf_regulation"
"USF2","C2CD4B","tf_regulation"
"STAT1","BEST1","tf_regulation"
"CTCF","MAN2B1","tf_regulation"
"FOSB","OR1Q1","tf_regulation"
"MAX","FZD7","tf_regulation"
"EGR3","DENND2C","tf_regulation"
"SPI1","SNRNP35","tf_regulation"
"MYOG","LMF1","tf_regulation"
"LEF1","MCF2","tf_regulation"
"HNF4A","GINS4","tf_regulation"
"MYB","PALM","tf_regulation"
"SIX5","PKNOX1","tf_regulation"
"TCF3","PITPNA","tf_regulation"
"IRF1","RPS2","tf_regulation"
"ZEB1","GALNS","tf_regulation"
"ESR1","NGEF","receptor_regulation"
"AR","MIR210HG","receptor_regulation"
"NFKB1","NFKBID","tf_regulation"
"FOS","CPXCR1","tf_regulation"
"MEF2A","ERCC1","tf_regulation"
"ZNF143","RFESD","tf_regulation"
"USF1","DAZ2","tf_regulation"
"FOXF2","CREBL2","tf_regulation"
"KLF9","NCEH1","tf_regulation"
"FOXA2","RPS6KA5","tf_regulation"
"FOXA2","PRMT6","tf_regulation"
"ETS1","SNHG11","tf_regulation"
"IRF1","CCDC92","tf_regulation"
"TCF3","NRXN3","tf_regulation"
"POU2F1","RAF1","tf_regulation"
"TFCP2L1","SPEF1","tf_regulation"
"ATF2","TMEM87B","tf_regulation"
"PPARG","CYP2W1","tf_regulation"
"NR5A2","HIST1H1T","tf_regulation"
"FOXO3","TPD52L1","tf_regulation"
"PAX5","PRRC1","tf_regulation"
"STAT3","CTDSP2","tf_regulation"
"SMAD1","SMIM8","tf_regulation"
"SETDB1","DICER1-AS1","tf_regulation"
"CEBPB","WWC2","tf_regulation"
"NFKB1","PPP2R2D","tf_regulation"
"CEBPA","PEX11G","tf_regulation"
"MYB","SETD5","tf_regulation"
"STAT5A","MIEF1","tf_regulation"
"ZNF263","MAP2K3","tf_regulation"
"SPI1","OSM","tf_regulation"
"SP4","JUNB","tf_regulation"
"WT1","MAPK1","tf_regulation"
"YY1","RNF32","tf_regulation"
"PPARD","CREBL2","tf_regulation"
"TEAD4","STAP2","tf_regulation"
"NFIC","AIMP1","tf_regulation"
"MAZ","NDST4","tf_regulation"
"MYOD1","KCTD14","tf_regulation"
"SPI1","B4GALNT3","tf_regulation"
"WT1","SST","tf_regulation"
"EGR1","DCLK2","tf_regulation"
"SIX5","SMNDC1","tf_regulation"
"CEBPB","MTSS1L","tf_regulation"
"MAFF","IFNGR1","tf_regulation"
"XBP1","AP1AR","tf_regulation"
"HNF4A","ATAD5","tf_regulation"
"KLF15","PBDC1","tf_regulation"
"HOXB4","DNAJB12","tf_regulation"
"TFCP2L1","CEPT1","tf_regulation"
"STAT3","MIR33A","tf_regulation"
"FOS","CCR3","tf_regulation"
"JUN","EXD1","tf_regulation"
"JUNB","HPDL","tf_regulation"
"ARID3A","STXBP6","tf_regulation"
"NRF1","MX1","tf_regulation"
"ZNF148","APOBEC3A","tf_regulation"
"ESR1","RPS24","receptor_regulation"
"GATA2","GLUL","tf_regulation"
"ERBB2","SLC25A10","receptor_regulation"
"HNF4G","VIL1","tf_regulation"
"GLI2","NEUROG2","tf_regulation"
"FOXF2","RYR1","tf_regulation"
"BACH1","HAR1A","tf_regulation"
"STAT3","TSPAN1","tf_regulation"
"ELK1","CRTC2","tf_regulation"
"TP53","LRCH2","tf_regulation"
"BHLHE40","BEND4","tf_regulation"
"SPI1","KCTD6","tf_regulation"
"MYOG","EPHA2","tf_regulation"
"SALL4","PDIA5","tf_regulation"
"MYC","SEMA3G","tf_regulation"
"STAT3","BPNT1","tf_regulation"
"HMGN3","ZNF300","tf_regulation"
"SETDB1","H2AFX","tf_regulation"
"TFAP2A","GPR137","tf_regulation"
"FOXO4","PFKFB3","tf_regulation"
"VDR","ERRFI1","receptor_regulation"
"RUNX2","SLC6A17","tf_regulation"
"FLT1","AMMECR1L","receptor_regulation"
"MYBL1","DIS3L","tf_regulation"
"FOSL2","CDKN1A","tf_regulation"
"REPIN1","P2RX5","tf_regulation"
"FOXP2","CCNA2","tf_regulation"
"SRY","NECAB3","tf_regulation"
"SP1","PGAM1","tf_regulation"
"EBF1","METTL8","tf_regulation"
"REPIN1","SLC18A3","tf_regulation"
"MYC","RNF114","tf_regulation"
"BHLHE40","RIMS3","tf_regulation"
"CREB1","PHF12","tf_regulation"
"GATA3","SLC12A6","tf_regulation"
"NRF1","ZNF883","tf_regulation"
"ZHX2","AFF3","tf_regulation"
"LEF1","PRPS1","tf_regulation"
"TBX5","RIN1","tf_regulation"
"TEAD4","FAM24B-CUZD1","tf_regulation"
"MAZ","CLIC1","tf_regulation"
"INSM1","TPD52L2","tf_regulation"
"POU2F2","DNAJC28","tf_regulation"
"ZFX","TATDN3","tf_regulation"
"NR1H3","WDR61","tf_regulation"
"KDM5B","KANSL2","tf_regulation"
"CREB1","MIR3180-3","tf_regulation"
"JUN","GP1BB","tf_regulation"
"TCF3","MIR4638","tf_regulation"
"RFX5","SCAMP5","tf_regulation"
"NANOG","COX7A2L","tf_regulation"
"ETS1","INSIG2","tf_regulation"
"EGR1","WWOX","tf_regulation"
"YY1","CBR1","tf_regulation"
"USF1","SPECC1","tf_regulation"
"ZNF384","ST8SIA4","tf_regulation"
"ELK1","PEX6","tf_regulation"
"PRDM14","WNT5B","tf_regulation"
"JUN","SLC6A6","tf_regulation"
"PRDM1","RASSF5","tf_regulation"
"KLF9","PTK6","tf_regulation"
"REST","XRCC4","tf_regulation"
"YY1","CAMKK2","tf_regulation"
"STAT5A","ABCB1","tf_regulation"
"POU2F2","BTBD10","tf_regulation"
"BATF","FAM46A","tf_regulation"
"SREBF1","CUL5","tf_regulation"
"EGR1","SLITRK5","tf_regulation"
"NFIL3","ATP2A3","tf_regulation"
"TFCP2L1","SEC24B","tf_regulation"
"E2F1","PRM1","tf_regulation"
"CEBPB","KDELR2","tf_regulation"
"MYOG","SEC16A","tf_regulation"
"ZKSCAN1","PIR","tf_regulation"
"NFYA","RHPN1-AS1","tf_regulation"
"ELK1","HOXB9","tf_regulation"
"PPARA","NFE2L2","tf_regulation"
"RET","TLCD2","receptor_regulation"
"SRY","CCDC178","tf_regulation"
"MBD4","SNORD51","tf_regulation"
"SETDB1","LINC00319","tf_regulation"
"ARID3A","SLC25A15","tf_regulation"
"NFIC","ZNF770","tf_regulation"
"ZNF217","MRPS27","tf_regulation"
"SOX2","ANXA13","tf_regulation"
"NFIC","AAAS","tf_regulation"
"CEBPB","TKFC","tf_regulation"
"GATA2","ICAM5","tf_regulation"
"ESR2","SOCS3","receptor_regulation"
"RUNX1","FIBCD1","tf_regulation"
"TCF7L2","HIBCH","tf_regulation"
"SRF","KIR2DS3","tf_regulation"
"ZNF217","RHOBTB3","tf_regulation"
"THAP11","PLEKHA1","tf_regulation"
"ZKSCAN1","NDRG1","tf_regulation"
"JUN","NMT1","tf_regulation"
"ZNF384","NOL6","tf_regulation"
"GATA3","SPIRE1","tf_regulation"
"IRF4","GOLT1B","tf_regulation"
"NFYA","ADSSL1","tf_regulation"
"HIVEP1","DUSP10","tf_regulation"
"MAFF","PSMB4","tf_regulation"
"KLF5","NUP50","tf_regulation"
"REST","UTP6","tf_regulation"
"TBP","SNORD37","tf_regulation"
"CREB1","PFN2","tf_regulation"
"AHR","ATP2B1","tf_regulation"
"EGR1","B4GALT2","tf_regulation"
"TEAD4","SAG","tf_regulation"
"FOXA1","NDRG2","tf_regulation"
"YY1","USP21","tf_regulation"
"ERBB3","PRDX4","receptor_regulation"
"MAFA","ADSSL1","tf_regulation"
"SP4","VPS9D1","tf_regulation"
"SOX9","MYO5A","tf_regulation"
"MYB","TSPO2","tf_regulation"
"HSF1","SLC25A38","tf_regulation"
"AR","USP34","receptor_regulation"
"CREM","PAN2","tf_regulation"
"STAT5A","COLGALT2","tf_regulation"
"POU5F1","MRPS21","tf_regulation"
"CEBPD","DTL","tf_regulation"
"SREBF1","ATF1","tf_regulation"
"MYC","MRPL23-AS1","tf_regulation"
"PRDM1","RPL24","tf_regulation"
"GATA5","BPIFA1","tf_regulation"
"GATA1","SERPINB6","tf_regulation"
"YY1","LOC150776","tf_regulation"
"DMRT1","GMPR","tf_regulation"
"ELK1","LONP2","tf_regulation"
"TET1","SNAPC2","tf_regulation"
"KLF4","DIMT1","tf_regulation"
"BCL11B","SGPP2","tf_regulation"
"FOXA2","POC1A","tf_regulation"
"JUN","TARS","tf_regulation"
"MTF2","TMEFF2","tf_regulation"
"ARID3A","TRAPPC13","tf_regulation"
"TEAD4","INSIG2","tf_regulation"
"TEAD4","MERTK","tf_regulation"
"MYOD1","MAP1S","tf_regulation"
"MECOM","NRTN","tf_regulation"
"ETS2","OR5D18","tf_regulation"
"STAT2","LY6G6D","tf_regulation"
"GATA1","CYB5R4","tf_regulation"
"PRDM5","TMEM64","tf_regulation"
"JUND","DSN1","tf_regulation"
"SRF","H2AFV","tf_regulation"
"PAX5","PRKAR1B","tf_regulation"
"THRA","PRELID2","tf_regulation"
"PCGF2","WDR48","tf_regulation"
"HNF4A","UBXN2B","tf_regulation"
"HOXA5","IGFBP1","tf_regulation"
"SPI1","FCER1A","tf_regulation"
"FOXP1","WDR87","tf_regulation"
"FOXP3","IL32","tf_regulation"
"IRF3","GGA3","tf_regulation"
"FOXC1","SCRG1","tf_regulation"
"GATA2","MYO18B","tf_regulation"
"ETS1","STK3","tf_regulation"
"E2F4","FBXO16","tf_regulation"
"RFX5","KLF13","tf_regulation"
"MYB","MNDA","tf_regulation"
"MXI1","MIR23A","tf_regulation"
"YY1","RALGPS1","tf_regulation"
"TEAD4","CPSF6","tf_regulation"
"CPEB1","COMMD10","tf_regulation"
"FOS","PTGR1","tf_regulation"
"NFYA","TCOF1","tf_regulation"
"ZFHX3","FAM151B","tf_regulation"
"EGR1","DROSHA","tf_regulation"
"CUX1","RRN3","tf_regulation"
"STAT1","CLCA1","tf_regulation"
"POU2F1","COL9A2","tf_regulation"
"EBF1","TRIP4","tf_regulation"
"GATA1","AGK","tf_regulation"
"DMRT1","WSCD1","tf_regulation"
"ETS1","ZFAS1","tf_regulation"
"ATF2","MOCS3","tf_regulation"
"JUN","PRCD","tf_regulation"
"FOXD3","GPR3","tf_regulation"
"RXRA","GCNT7","tf_regulation"
"USF2","TDRD12","tf_regulation"
"MYOG","LPP","tf_regulation"
"WT1","ACP1","tf_regulation"
"BACH2","ABCF3","tf_regulation"
"E2F4","MRPL55","tf_regulation"
"ESR1","NAIP","receptor_regulation"
"TCF12","FGF18","tf_regulation"
"POU2F1","TEX15","tf_regulation"
"YY1","LUZP6","tf_regulation"
"NFE2","BRSK1","tf_regulation"
"TFAP2C","PIEZO1","tf_regulation"
"YY1","VPS33A","tf_regulation"
"HSF1","PRMT5","tf_regulation"
"EGR2","CRYAB","tf_regulation"
"E2F1","MMAB","tf_regulation"
"MITF","INO80D","tf_regulation"
"TAL1","OXSR1","tf_regulation"
"JUND","ARHGEF26-AS1","tf_regulation"
"FOXI1","VGLL4","tf_regulation"
"CDX2","CDKN1B","tf_regulation"
"YY1","AZI2","tf_regulation"
"MBD4","MCM7","tf_regulation"
"JUN","HADH","tf_regulation"
"PRDM16","ADAM12","tf_regulation"
"RELA","PXMP2","tf_regulation"
"MYB","KBTBD2","tf_regulation"
"SPI1","UBAP1","tf_regulation"
"GATA2","IDI1","tf_regulation"
"USF2","CDCA5","tf_regulation"
"ATF1","TRAF4","tf_regulation"
"YY1","KRT37","tf_regulation"
"SPI1","GRID1","tf_regulation"
"NFIC","IRGQ","tf_regulation"
"FOS","MIR4785","tf_regulation"
"PAX5","KLF6","tf_regulation"
"E2F1","ZFP14","tf_regulation"
"VDR","SNORD26","receptor_regulation"
"MYBL2","CSK","tf_regulation"
"STAT1","MAFF","tf_regulation"
"SPI1","CENPM","tf_regulation"
"TFEB","RFK","tf_regulation"
"TCF7L2","STAC","tf_regulation"
"BCL11A","SEC14L1","tf_regulation"
"STAT4","AHNAK","tf_regulation"
"RFX5","HCFC1R1","tf_regulation"
"TCF3","CDK19","tf_regulation"
"SOX4","PDE2A","tf_regulation"
"TAL1","FBXO11","tf_regulation"
"CREB1","MTHFR","tf_regulation"
"CEBPA","CSF3","tf_regulation"
"ELK1","ILVBL","tf_regulation"
"NKX2-1","DUSP1","tf_regulation"
"E2F6","LOC344967","tf_regulation"
"HNF4A","PTTG1IP","tf_regulation"
"NFYA","SNRPA","tf_regulation"
"USF1","TMED6","tf_regulation"
"FGFR1","SCAMP5","receptor_regulation"
"REL","GANAB","tf_regulation"
"GATA2","CNPY3","tf_regulation"
"SRF","TAOK3","tf_regulation"
"ATF1","CLDN7","tf_regulation"
"BACH1","MRPS35","tf_regulation"
"YY1","TRIM11","tf_regulation"
"PBX3","ZNF440","tf_regulation"
"BCL11A","BLK","tf_regulation"
"EGR1","FGFR1OP2","tf_regulation"
"YY1","ERCC5","tf_regulation"
"SPI1","TIAL1","tf_regulation"
"NFE2","PTPRH","tf_regulation"
"KLF15","GSTA5","tf_regulation"
"DLX2","ARX","tf_regulation"
"ESR1","HCRT","receptor_regulation"
"TCF3","RABL3","tf_regulation"
"ZNF143","LIN7A","tf_regulation"
"SPI1","ACTN3","tf_regulation"
"DMRT1","ACAD10","tf_regulation"
"MAX","PRKCSH","tf_regulation"
"STAT2","ZEB2","tf_regulation"
"AHR","ISPD","tf_regulation"
"TFAP2A","FKBP4","tf_regulation"
"ETS2","DNASE1L3","tf_regulation"
"FOXO4","TBCC","tf_regulation"
"ATF2","HNRNPA3","tf_regulation"
"CREB1","SYNGR2","tf_regulation"
"FOXP3","SORBS3","tf_regulation"
"GATA2","DPY19L2P4","tf_regulation"
"SREBF2","DNAJC10","tf_regulation"
"MAFF","POLA2","tf_regulation"
"RXRA","PAICS","tf_regulation"
"SALL4","IL20","tf_regulation"
"FOXC1","PATE3","tf_regulation"
"STAT3","KRT2","tf_regulation"
"NR2F2","GNL3L","tf_regulation"
"MAZ","ALX1","tf_regulation"
"STAT3","TXLNB","tf_regulation"
"AHR","SUSD4","tf_regulation"
"PTK7","MLLT11","receptor_regulation"
"MXI1","METTL23","tf_regulation"
"THAP1","TAF3","tf_regulation"
"HMGN3","DIAPH1","tf_regulation"
"MYB","C6orf118","tf_regulation"
"STAT1","FBXO8","tf_regulation"
"NFIC","RAB38","tf_regulation"
"MAFK","MIR4803","tf_regulation"
"ETS1","SNHG7","tf_regulation"
"KLF11","RHOBTB2","tf_regulation"
"BACH1","CALB2","tf_regulation"
"MEF2A","BCAT1","tf_regulation"
"BACH1","COTL1","tf_regulation"
"MTF2","LPL","tf_regulation"
"GATA2","LCLAT1","tf_regulation"
"GATA1","ZNF747","tf_regulation"
"TET1","ISCU","tf_regulation"
"MXI1","NSMCE4A","tf_regulation"
"SETDB1","ARID5A","tf_regulation"
"GATA4","CPEB4","tf_regulation"
"ETS1","TUT1","tf_regulation"
"TFAP4","DDIT3","tf_regulation"
"SPI1","SETD9","tf_regulation"
"RORA","AFG3L2","tf_regulation"
"YBX1","GUCY2C","tf_regulation"
"REL","CTGF","tf_regulation"
"REST","CDYL","tf_regulation"
"ATF3","SIK1","tf_regulation"
"CEBPB","IKZF3","tf_regulation"
"BATF","MAP6D1","tf_regulation"
"GABPA","POMP","tf_regulation"
"STAT1","INTS3","tf_regulation"
"NFIC","MIR1471","tf_regulation"
"SPI1","MIR4420","tf_regulation"
"POU2F2","HIST1H3B","tf_regulation"
"HSF1","UBE2J1","tf_regulation"
"TP53","DMRTC1","tf_regulation"
"SREBF2","LIPJ","tf_regulation"
"THRB","SMAD9","tf_regulation"
"YY1","PTPN13","tf_regulation"
"MAFK","ZNF574","tf_regulation"
"ZBTB33","ERRFI1","tf_regulation"
"EGR1","UXS1","tf_regulation"
"MYC","RAB36","tf_regulation"
"FOXO4","CLDN5","tf_regulation"
"PPARA","ETHE1","tf_regulation"
"SOX21","HAMP","tf_regulation"
"NFYA","EXOC1","tf_regulation"
"ZNF263","NMNAT1","tf_regulation"
"RFX5","BRCA1","tf_regulation"
"MAX","ESPL1","tf_regulation"
"HNF4A","TDP2","tf_regulation"
"MYC","C3orf18","tf_regulation"
"KLF4","NTHL1","tf_regulation"
"TAL1","JMJD6","tf_regulation"
"IRF1","HSPB11","tf_regulation"
"E2F5","XKR7","tf_regulation"
"SETDB1","FAHD2A","tf_regulation"
"TBP","PIM1","tf_regulation"
"HNF4A","DEXI","tf_regulation"
"SP1","FAM84B","tf_regulation"
"PPARG","ARHGEF18","tf_regulation"
"CUX1","TYR","tf_regulation"
"LEF1","HNRNPA2B1","tf_regulation"
"NFKB1","LRRC39","tf_regulation"
"HMGA1","TRIM36","tf_regulation"
"ZEB1","RNASEH2A","tf_regulation"
"ATF2","CCDC90B","tf_regulation"
"ELF1","BCL2L2","tf_regulation"
"TFAP2C","CDIP1","tf_regulation"
"SPI1","MRPL45","tf_regulation"
"THAP1","NDUFB9","tf_regulation"
"ESR1","FNDC8","receptor_regulation"
"FOS","MIR4521","tf_regulation"
"GATA6","OR2AG1","tf_regulation"
"POU3F2","TAS2R16","tf_regulation"
"GFI1B","H1F0","tf_regulation"
"HSF1","HINT1","tf_regulation"
"CREB1","PRPF31","tf_regulation"
"GABPA","CDK18","tf_regulation"
"NR3C1","P2RY1","tf_regulation"
"FLI1","SRSF1","tf_regulation"
"MTF2","ARFGEF1","tf_regulation"
"POU5F1","SLC5A3","tf_regulation"
"TAL1","PTPN7","tf_regulation"
"SP1","NLN","tf_regulation"
"JUNB","IL10","tf_regulation"
"SOX10","ENDOU","tf_regulation"
"JUN","NLRP10","tf_regulation"
"MXI1","ZNF283","tf_regulation"
"CREM","SP1","tf_regulation"
"NFYB","MPP5","tf_regulation"
"ATF1","ERI1","tf_regulation"
"ATF3","TMEM114","tf_regulation"
"IRF8","BBOX1","tf_regulation"
"GATA1","TOP3A","tf_regulation"
"TBP","MTFP1","tf_regulation"
"ETS2","TPGS2","tf_regulation"
"IKZF1","CMC1","tf_regulation"
"EBF1","TRPM4","tf_regulation"
"IRF1","COPS6","tf_regulation"
"YBX1","C20orf141","tf_regulation"
"GATA1","MRPL54","tf_regulation"
"PBX3","MIR141","tf_regulation"
"NRF1","RPP38","tf_regulation"
"ZNF384","MIR199B","tf_regulation"
"FOS","IL13","tf_regulation"
"MXI1","SPIN2B","tf_regulation"
"E2F4","ZFP91","tf_regulation"
"POU2F2","MIR19A","tf_regulation"
"FGFR1","DYNLT3","receptor_regulation"
"MITF","TRMT6","tf_regulation"
"CEBPB","FZD1","tf_regulation"
"FOS","EIF3A","tf_regulation"
"GATA3","DHRS13","tf_regulation"
"REST","FBXO2","tf_regulation"
"YY1","METTL17","tf_regulation"
"MYC","FOXC2","tf_regulation"
"PRDM1","SP110","tf_regulation"
"E2F4","RPA1","tf_regulation"
"CTCFL","IRGQ","tf_regulation"
"GATA3","GPR37L1","tf_regulation"
"CRX","RBM33","tf_regulation"
"PPARG","SHOX2","tf_regulation"
"TCF3","TMEM201","tf_regulation"
"JUND","SLC14A1","tf_regulation"
"SP4","PWP1","tf_regulation"
"PBX1","OR5P3","tf_regulation"
"REST","HAR1A","tf_regulation"
"E2F1","PPM1J","tf_regulation"
"NANOG","ARHGEF26","tf_regulation"
"SREBF2","MIR4733","tf_regulation"
"STAT3","AOC2","tf_regulation"
"ZNF384","FOXG1","tf_regulation"
"TCF3","RCVRN","tf_regulation"
"PAX5","CLEC17A","tf_regulation"
"E2F2","FIGN","tf_regulation"
"RBPJ","ALPK1","tf_regulation"
"POU2F2","TOP1","tf_regulation"
"E2F6","TNFRSF14","tf_regulation"
"IRF4","ILF3","tf_regulation"
"ZFHX3","MYLK","tf_regulation"
"MBD4","NKX2-1","tf_regulation"
"ZNF148","PAQR4","tf_regulation"
"MYOG","FBXL5","tf_regulation"
"IRF1","AIFM2","tf_regulation"
"CUX1","SMIM4","tf_regulation"
"SALL4","DHX32","tf_regulation"
"CBX2","RS1","tf_regulation"
"MAZ","MIER2","tf_regulation"
"ETS1","MKNK2","tf_regulation"
"SMAD1","KCNH2","tf_regulation"
"CTCFL","UQCRH","tf_regulation"
"RUNX3","EBI3","tf_regulation"
"E2F4","SLC8B1","tf_regulation"
"HNF4A","CDC34","tf_regulation"
"AR","ACAT2","receptor_regulation"
"NPAS2","HDAC3","tf_regulation"
"MAX","FLG","tf_regulation"
"FOS","RP1","tf_regulation"
"PRDM5","RIPK1","tf_regulation"
"GATA4","YAE1D1","tf_regulation"
"ATF3","DCAF11","tf_regulation"
"MAFA","TGIF2","tf_regulation"
"TCF4","SCLT1","tf_regulation"
"TBP","AK7","tf_regulation"
"TFAP2A","DMRTA1","tf_regulation"
"FOXM1","VTI1A","tf_regulation"
"XBP1","TSPAN3","tf_regulation"
"EBF1","SRF","tf_regulation"
"SOX17","TNS4","tf_regulation"
"ESRRA","LRFN5","tf_regulation"
"GATA3","ZNF395","tf_regulation"
"PPARA","STAC3","tf_regulation"
"PRDM1","BAZ1A","tf_regulation"
"FOXP2","ADM2","tf_regulation"
"SOX11","PRKCH","tf_regulation"
"HMGN3","JMJD6","tf_regulation"
"HNF4A","PLEKHG5","tf_regulation"
"ZKSCAN1","PPP1R9A","tf_regulation"
"SMAD1","BCL2L10","tf_regulation"
"ATF1","GZF1","tf_regulation"
"SP1","EVL","tf_regulation"
"USF1","HIST1H4B","tf_regulation"
"MYC","RBM26-AS1","tf_regulation"
"IKZF1","HSPA1L","tf_regulation"
"CTCF","ZFP36","tf_regulation"
"TCF12","CHSY1","tf_regulation"
"SOX2","CHRNB3","tf_regulation"
"BACH1","OSBPL10","tf_regulation"
"MAZ","SLC9C1","tf_regulation"
"BHLHE40","SOS2","tf_regulation"
"NANOG","PCDHGC3","tf_regulation"
"MAFA","SYT6","tf_regulation"
"KDM5B","CYP1B1","tf_regulation"
"CUX1","ZNF274","tf_regulation"
"THRB","CGA","tf_regulation"
"ELK4","SNORD54","tf_regulation"
"E2F6","HCST","tf_regulation"
"HMGN3","ARAP1","tf_regulation"
"MTF2","FBXO16","tf_regulation"
"SOX17","SLC25A4","tf_regulation"
"SIX5","PRRC2C","tf_regulation"
"RXRA","PHF10","tf_regulation"
"RUNX1","TENM1","tf_regulation"
"FOXO3","STYX","tf_regulation"
"AR","CSK","receptor_regulation"
"MAZ","C6orf89","tf_regulation"
"CUX1","SAMD12","tf_regulation"
"YY1","ATG13","tf_regulation"
"SETDB1","C6","tf_regulation"
"REST","CD302","tf_regulation"
"CEBPD","LUC7L2","tf_regulation"
"SP3","CEBPA","tf_regulation"
"STAT3","LRRC47","tf_regulation"
"PCGF2","PAX9","tf_regulation"
"TCF12","ESYT3","tf_regulation"
"BHLHE40","WDR24","tf_regulation"
"STAT1","CERCAM","tf_regulation"
"E2F4","SHOC2","tf_regulation"
"JUNB","ST7-AS1","tf_regulation"
"POU5F1","INTS10","tf_regulation"
"TCF3","RELL2","tf_regulation"
"E2F2","KRT23","tf_regulation"
"NFATC1","TNFSF9","tf_regulation"
"ESR1","THBS2","receptor_regulation"
"CBX2","ASNS","tf_regulation"
"MITF","ACP5","tf_regulation"
"USF2","TTC33","tf_regulation"
"MAZ","RAD17","tf_regulation"
"GATA1","LMOD1","tf_regulation"
"CEBPB","GRPEL1","tf_regulation"
"E2F1","CASQ1","tf_regulation"
"STAT1","UBE2V2","tf_regulation"
"IRF1","CENPK","tf_regulation"
"E2F6","NELFB","tf_regulation"
"RFX5","HIST1H4I","tf_regulation"
"FLI1","ZNF185","tf_regulation"
"MYBL1","TIMM23","tf_regulation"
"ZFX","RBBP5","tf_regulation"
"BHLHE40","GPATCH3","tf_regulation"
"ARID3A","SOX12","tf_regulation"
"ERG","SPATA9","tf_regulation"
"USF1","PLEKHG6","tf_regulation"
"E2F4","TAS2R13","tf_regulation"
"SIX5","CHAF1A","tf_regulation"
"GATA2","KLHDC7B","tf_regulation"
"STAT5A","NAA35","tf_regulation"
"CDC5L","RBM26","tf_regulation"
"MAFF","ECM1","tf_regulation"
"SETDB1","MIR29A","tf_regulation"
"ELK1","LRRC49","tf_regulation"
"RFX5","ICK","tf_regulation"
"PRDM14","C1orf50","tf_regulation"
"NFYA","PARP4","tf_regulation"
"YBX1","ILKAP","tf_regulation"
"TP53","ABCC8","tf_regulation"
"GTF2B","ALG3","tf_regulation"
"REST","GAPDH","tf_regulation"
"CEBPB","SQSTM1","tf_regulation"
"SOX2","SP9","tf_regulation"
"EBF1","IL21R","tf_regulation"
"SP1","POLDIP3","tf_regulation"
"EGR1","GTPBP3","tf_regulation"
"TCF3","PRSS16","tf_regulation"
"JUND","SLC22A9","tf_regulation"
"GATA3","CHD1L","tf_regulation"
"CREB1","ZNRD1","tf_regulation"
"MITF","LRRC39","tf_regulation"
"ERBB3","NRXN1","receptor_regulation"
"SIX5","ZNF354B","tf_regulation"
"POU2F1","EIF1","tf_regulation"
"FLI1","SARS","tf_regulation"
"RELA","RRAS","tf_regulation"
"MAZ","EMC9","tf_regulation"
"POU3F1","HAND1","tf_regulation"
"PBX3","ZNF629","tf_regulation"
"ETS1","PRPF8","tf_regulation"
"MECOM","QRICH2","tf_regulation"
"CTCF","HULC","tf_regulation"
"GATA2","DPY19L3","tf_regulation"
"RUNX3","KLHL36","tf_regulation"
"MYC","ZNRF2","tf_regulation"
"STAT1","MIR9-2","tf_regulation"
"TP63","FLOT2","tf_regulation"
"FOXC1","POLR3F","tf_regulation"
"SP1","FBRSL1","tf_regulation"
"STAT5A","SIGIRR","tf_regulation"
"EBF1","JTB","tf_regulation"
"ESR1","SLC29A1","receptor_regulation"
"TFAP2A","ATP1B3","tf_regulation"
"NFE2L2","SRPK2","tf_regulation"
"IRF2","C20orf173","tf_regulation"
"SMAD3","B3GALT5","tf_regulation"
"USF1","SMPD2","tf_regulation"
"E2F7","POLR3GL","tf_regulation"
"ARID3A","NARF","tf_regulation"
"ELK1","KIF18A","tf_regulation"
"IRF1","EHD2","tf_regulation"
"JUND","FAM122C","tf_regulation"
"GATA2","RAB33B","tf_regulation"
"MEF2A","ACTN2","tf_regulation"
"TGFBR2","SLC38A6","receptor_regulation"
"ELF2","ZNF768","tf_regulation"
"POU5F1","SP8","tf_regulation"
"TET1","SOD2","tf_regulation"
"KDM5B","ZNF548","tf_regulation"
"MAZ","MOGAT1","tf_regulation"
"TFEB","TNFAIP3","tf_regulation"
"STAT4","PGAM5","tf_regulation"
"STAT3","CYP19A1","tf_regulation"
"STAT6","CD40","tf_regulation"
"GATA1","NFRKB","tf_regulation"
"GATA3","DOCK4","tf_regulation"
"TCF4","GNPTAB","tf_regulation"
"REST","PUS7L","tf_regulation"
"MXI1","BTG1","tf_regulation"
"ATF1","HNRNPL","tf_regulation"
"TFAP2A","LINC00474","tf_regulation"
"YY1","B4GALT7","tf_regulation"
"GABPA","TBCCD1","tf_regulation"
"RUNX2","AQP4","tf_regulation"
"NR5A2","MAD2L1BP","tf_regulation"
