"from","to","edge_type"
"PENK","LPAR2","directional"
"PENK","RXFP3","directional"
"PENK","HRH3","directional"
"PENK","PTGDR2","directional"
"PDYN","HTR1A","directional"
"PDYN","FPR1","directional"
"PDYN","C5AR1","directional"
"PDYN","CXCR1","directional"
"PDYN","CXCR2","directional"
"PDYN","FPR2","directional"
"PDYN","ACKR3","directional"
"PDYN","NPY1R","directional"
"PDYN","HTR1D","directional"
"PDYN","HTR1B","directional"
"PDYN","BDKRB2","directional"
"PDYN","SSTR1","directional"
"PDYN","SSTR2","directional"
"PDYN","HTR1F","directional"
"PDYN","SSTR4","directional"
"PDYN","CCR1","directional"
"PDYN","CCR7","directional"
"PDYN","CXCR5","directional"
"PDYN","SSTR3","directional"
"PDYN","SSTR5","directional"
"PDYN","APLNR","directional"
"PDYN","OPRL1","directional"
"PDYN","CCR2","directional"
"PDYN","CCR10","directional"
"PDYN","BDKRB1","directional"
"PDYN","GALR1","directional"
"PDYN","HTR5A","directional"
"PDYN","MTNR1A","directional"
"PDYN","NPBWR1","directional"
"PDYN","NPY2R","directional"
"PDYN","MTNR1B","directional"
"PDYN","CXCR3","directional"
"PDYN","AGTR2","directional"
"PDYN","NPY4R","directional"
"PDYN","CCR3","directional"
"PDYN","CCR4","directional"
"PDYN","CCR5","directional"
"PDYN","CCR6","directional"
"PDYN","CCR8","directional"
"PDYN","CCR9","directional"
"PDYN","CXCR4","directional"
"PDYN","GRM4","directional"
"PDYN","P2RY14","directional"
"PDYN","NPY5R","directional"
"PDYN","C3AR1","directional"
"PDYN","RXFP4","directional"
"PDYN","LPAR1","directional"
"PDYN","MCHR1","directional"
"PDYN","NMUR2","directional"
"PDYN","HRH4","directional"
"PDYN","NMUR1","directional"
"PDYN","LPAR2","directional"
"PDYN","RXFP3","directional"
"PDYN","HRH3","directional"
"PDYN","PTGDR2","directional"
"CGA","HRH2","directional"
"CGA","AVPR2","directional"
"CGA","CALCR","directional"
"CGA","VIPR1","directional"
"CGA","MC4R","directional"
"CGA","MC5R","directional"
"CGA","HTR7","directional"
"CGA","CRHR1","directional"
"CGA","ADCYAP1R1","directional"
"CGA","VIPR2","directional"
"CGA","MC3R","directional"
"CGA","GLP1R","directional"
"CGA","GCGR","directional"
"CGA","SCTR","directional"
"CGA","GIPR","directional"
"CGA","PTH2R","directional"
"CGA","HTR6","directional"
"CGA","MC2R","directional"
"CGA","MC1R","directional"
"CGA","GHRHR","directional"
"CGA","PTH1R","directional"
"CGA","CRHR2","directional"
"CGA","HTR4","directional"
"CGA","CALCRL","directional"
"CGA","NPSR1","directional"
"CGA","RXFP2","directional"
"CGA","RXFP1","directional"
"TSHB","LHCGR","directional"
"TSHB","FSHR","directional"
"TSHB","HRH2","directional"
"TSHB","AVPR2","directional"
"TSHB","CALCR","directional"
"TSHB","VIPR1","directional"
"TSHB","MC4R","directional"
"TSHB","MC5R","directional"
"TSHB","HTR7","directional"
"TSHB","CRHR1","directional"
"TSHB","ADCYAP1R1","directional"
"TSHB","VIPR2","directional"
"TSHB","MC3R","directional"
"TSHB","GLP1R","directional"
"TSHB","GCGR","directional"
"TSHB","SCTR","directional"
"TSHB","GIPR","directional"
"TSHB","PTH2R","directional"
"TSHB","HTR6","directional"
"TSHB","MC2R","directional"
"TSHB","MC1R","directional"
"TSHB","GHRHR","directional"
"TSHB","PTH1R","directional"
"TSHB","CRHR2","directional"
"TSHB","HTR4","directional"
"TSHB","CALCRL","directional"
"TSHB","NPSR1","directional"
"TSHB","RXFP2","directional"
"TSHB","RXFP1","directional"
"FSHB","TSHR","directional"
"FSHB","LHCGR","directional"
"FSHB","HRH2","directional"
"FSHB","AVPR2","directional"
"FSHB","CALCR","directional"
"FSHB","VIPR1","directional"
"FSHB","MC4R","directional"
"FSHB","MC5R","directional"
"FSHB","HTR7","directional"
"FSHB","CRHR1","directional"
"FSHB","ADCYAP1R1","directional"
"FSHB","VIPR2","directional"
"FSHB","MC3R","directional"
"FSHB","GLP1R","directional"
"FSHB","GCGR","directional"
"FSHB","SCTR","directional"
"FSHB","GIPR","directional"
"FSHB","PTH2R","directional"
"FSHB","HTR6","directional"
"FSHB","MC2R","directional"
"FSHB","MC1R","directional"
"FSHB","GHRHR","directional"
"FSHB","PTH1R","directional"
"FSHB","CRHR2","directional"
"FSHB","HTR4","directional"
"FSHB","CALCRL","directional"
"FSHB","NPSR1","directional"
"FSHB","RXFP2","directional"
"FSHB","RXFP1","directional"
"LHB","TSHR","directional"
"LHB","FSHR","directional"
"LHB","HRH2","directional"
"LHB","AVPR2","directional"
"LHB","CALCR","directional"
"LHB","VIPR1","directional"
"LHB","MC4R","directional"
"LHB","MC5R","directional"
"LHB","HTR7","directional"
"LHB","CRHR1","directional"
"LHB","ADCYAP1R1","directional"
"LHB","VIPR2","directional"
"LHB","MC3R","directional"
"LHB","GLP1R","directional"
"LHB","GCGR","directional"
"LHB","SCTR","directional"
"LHB","GIPR","directional"
"LHB","PTH2R","directional"
"LHB","HTR6","directional"
"LHB","MC2R","directional"
"LHB","MC1R","directional"
"LHB","GHRHR","directional"
"LHB","PTH1R","directional"
"LHB","CRHR2","directional"
"LHB","HTR4","directional"
"LHB","CALCRL","directional"
"LHB","NPSR1","directional"
"LHB","RXFP2","directional"
"LHB","RXFP1","directional"
"CALCA","TSHR","directional"
"CALCA","LHCGR","directional"
"CALCA","FSHR","directional"
"CALCA","HRH2","directional"
"CALCA","AVPR2","directional"
"CALCA","VIPR1","directional"
"CALCA","MC4R","directional"
"CALCA","MC5R","directional"
"CALCA","HTR7","directional"
"CALCA","CRHR1","directional"
"CALCA","ADCYAP1R1","directional"
"CALCA","VIPR2","directional"
"CALCA","MC3R","directional"
"CALCA","GLP1R","directional"
"CALCA","GCGR","directional"
"CALCA","SCTR","directional"
"CALCA","GIPR","directional"
"CALCA","PTH2R","directional"
"CALCA","HTR6","directional"
"CALCA","MC2R","directional"
"CALCA","MC1R","directional"
"CALCA","GHRHR","directional"
"CALCA","PTH1R","directional"
"CALCA","CRHR2","directional"
"CALCA","HTR4","directional"
"CALCA","NPSR1","directional"
"CALCA","RXFP2","directional"
"CALCA","RXFP1","directional"
"PTH","TSHR","directional"
"PTH","LHCGR","directional"
"PTH","FSHR","directional"
"PTH","HRH2","directional"
"PTH","AVPR2","directional"
"PTH","CALCR","directional"
"PTH","VIPR1","directional"
"PTH","MC4R","directional"
"PTH","MC5R","directional"
"PTH","HTR7","directional"
"PTH","CRHR1","directional"
"PTH","ADCYAP1R1","directional"
"PTH","VIPR2","directional"
"PTH","MC3R","directional"
"PTH","GLP1R","directional"
"PTH","GCGR","directional"
"PTH","SCTR","directional"
"PTH","GIPR","directional"
"PTH","HTR6","directional"
"PTH","MC2R","directional"
"PTH","MC1R","directional"
"PTH","GHRHR","directional"
"PTH","CRHR2","directional"
"PTH","HTR4","directional"
"PTH","CALCRL","directional"
"PTH","NPSR1","directional"
"PTH","RXFP2","directional"
"PTH","RXFP1","directional"
"GCG","TSHR","directional"
"GCG","TACR2","directional"
"GCG","LHCGR","directional"
"GCG","FSHR","directional"
"GCG","EDNRB","directional"
"GCG","HRH2","directional"
"GCG","FPR2","directional"
"GCG","EDNRA","directional"
"GCG","TACR1","directional"
"GCG","F2R","directional"
"GCG","HTR2A","directional"
"GCG","HTR2C","directional"
"GCG","NMBR","directional"
"GCG","TACR3","directional"
"GCG","BDKRB2","directional"
"GCG","AVPR2","directional"
"GCG","GRPR","directional"
"GCG","AGTR1","directional"
"GCG","OXTR","directional"
"GCG","GNRHR","directional"
"GCG","CALCR","directional"
"GCG","NTSR1","directional"
"GCG","CCKAR","directional"
"GCG","CCKBR","directional"
"GCG","VIPR1","directional"
"GCG","MC4R","directional"
"GCG","MC5R","directional"
"GCG","HTR7","directional"
"GCG","TRHR","directional"
"GCG","CRHR1","directional"
"GCG","HRH1","directional"
"GCG","AVPR1A","directional"
"GCG","ADCYAP1R1","directional"
"GCG","VIPR2","directional"
"GCG","HTR2B","directional"
"GCG","MC3R","directional"
"GCG","XCR1","directional"
"GCG","BDKRB1","directional"
"GCG","SCTR","directional"
"GCG","AVPR1B","directional"
"GCG","PTH2R","directional"
"GCG","HTR6","directional"
"GCG","F2RL1","directional"
"GCG","MC2R","directional"
"GCG","MC1R","directional"
"GCG","GHRHR","directional"
"GCG","PTH1R","directional"
"GCG","CRHR2","directional"
"GCG","HTR4","directional"
"GCG","CALCRL","directional"
"GCG","NPSR1","directional"
"GCG","PROKR2","directional"
"GCG","PROKR1","directional"
"GCG","RXFP2","directional"
"GCG","LPAR1","directional"
"GCG","GHSR","directional"
"GCG","KISS1R","directional"
"GCG","QRFPR","directional"
"GCG","F2RL3","directional"
"GCG","LPAR4","directional"
"GCG","MCHR1","directional"
"GCG","NMUR2","directional"
"GCG","NPFFR1","directional"
"GCG","NMUR1","directional"
"GCG","LPAR2","directional"
"GCG","RXFP1","directional"
"GCG","UTS2R","directional"
"GCG","NPFFR2","directional"
"VIP","TSHR","directional"
"VIP","LHCGR","directional"
"VIP","FSHR","directional"
"VIP","HRH2","directional"
"VIP","AVPR2","directional"
"VIP","CALCR","directional"
"VIP","MC4R","directional"
"VIP","MC5R","directional"
"VIP","HTR7","directional"
"VIP","CRHR1","directional"
"VIP","AVPR1A","directional"
"VIP","MC3R","directional"
"VIP","GLP1R","directional"
"VIP","GCGR","directional"
"VIP","GIPR","directional"
"VIP","PTH2R","directional"
"VIP","HTR6","directional"
"VIP","MC2R","directional"
"VIP","MC1R","directional"
"VIP","GHRHR","directional"
"VIP","PTH1R","directional"
"VIP","CRHR2","directional"
"VIP","HTR4","directional"
"VIP","CALCRL","directional"
"VIP","NPSR1","directional"
"VIP","RXFP2","directional"
"VIP","RXFP1","directional"
"GHRH","TSHR","directional"
"GHRH","LHCGR","directional"
"GHRH","FSHR","directional"
"GHRH","HRH2","directional"
"GHRH","AVPR2","directional"
"GHRH","CALCR","directional"
"GHRH","MC4R","directional"
"GHRH","MC5R","directional"
"GHRH","HTR7","directional"
"GHRH","CRHR1","directional"
"GHRH","ADCYAP1R1","directional"
"GHRH","VIPR2","directional"
"GHRH","MC3R","directional"
"GHRH","GLP1R","directional"
"GHRH","GCGR","directional"
"GHRH","SCTR","directional"
"GHRH","GIPR","directional"
"GHRH","PTH2R","directional"
"GHRH","HTR6","directional"
"GHRH","MC2R","directional"
"GHRH","MC1R","directional"
"GHRH","PTH1R","directional"
"GHRH","CRHR2","directional"
"GHRH","HTR4","directional"
"GHRH","CALCRL","directional"
"GHRH","NPSR1","directional"
"GHRH","RXFP2","directional"
"GHRH","RXFP1","directional"
"PPY","HTR1A","directional"
"PPY","FPR1","directional"
"PPY","C5AR1","directional"
"PPY","CXCR1","directional"
"PPY","CXCR2","directional"
"PPY","FPR2","directional"
"PPY","ACKR3","directional"
"PPY","HTR1D","directional"
"PPY","HTR1B","directional"
"PPY","BDKRB2","directional"
"PPY","SSTR1","directional"
"PPY","SSTR2","directional"
"PPY","HTR1F","directional"
"PPY","SSTR4","directional"
"PPY","CCR1","directional"
"PPY","CCR7","directional"
"PPY","CXCR5","directional"
"PPY","SSTR3","directional"
"PPY","SSTR5","directional"
"PPY","OPRM1","directional"
"PPY","APLNR","directional"
"PPY","OPRD1","directional"
"PPY","OPRK1","directional"
"PPY","OPRL1","directional"
"PPY","CCR2","directional"
"PPY","CCR10","directional"
"PPY","BDKRB1","directional"
"PPY","GALR1","directional"
"PPY","HTR5A","directional"
"PPY","MTNR1A","directional"
"PPY","NPBWR1","directional"
"PPY","NPY2R","directional"
"PPY","MTNR1B","directional"
"PPY","CXCR3","directional"
"PPY","AGTR2","directional"
"PPY","CCR3","directional"
"PPY","CCR4","directional"
"PPY","CCR5","directional"
"PPY","CCR6","directional"
"PPY","CCR8","directional"
"PPY","CCR9","directional"
"PPY","CXCR4","directional"
"PPY","GRM4","directional"
"PPY","P2RY14","directional"
"PPY","C3AR1","directional"
"PPY","RXFP4","directional"
"PPY","LPAR1","directional"
"PPY","MCHR1","directional"
"PPY","NMUR2","directional"
"PPY","HRH4","directional"
"PPY","NMUR1","directional"
"PPY","LPAR2","directional"
"PPY","RXFP3","directional"
"PPY","HRH3","directional"
"PPY","PTGDR2","directional"
"NPY","HTR1A","directional"
"NPY","FPR1","directional"
"NPY","C5AR1","directional"
"NPY","CXCR1","directional"
"NPY","CXCR2","directional"
"NPY","FPR2","directional"
"NPY","ACKR3","directional"
"NPY","HTR1D","directional"
"NPY","HTR1B","directional"
"NPY","BDKRB2","directional"
"NPY","SSTR1","directional"
"NPY","SSTR2","directional"
"NPY","HTR1F","directional"
"NPY","SSTR4","directional"
"NPY","CCR1","directional"
"NPY","CCR7","directional"
"NPY","CXCR5","directional"
"NPY","SSTR3","directional"
"NPY","SSTR5","directional"
"NPY","OPRM1","directional"
"NPY","APLNR","directional"
"NPY","OPRD1","directional"
"NPY","OPRK1","directional"
"NPY","OPRL1","directional"
"NPY","CCR2","directional"
"NPY","CCR10","directional"
"NPY","BDKRB1","directional"
"NPY","GALR1","directional"
"NPY","HTR5A","directional"
"NPY","MTNR1A","directional"
"NPY","NPBWR1","directional"
"NPY","MTNR1B","directional"
"NPY","CXCR3","directional"
"NPY","AGTR2","directional"
"NPY","CCR3","directional"
"NPY","CCR4","directional"
"NPY","CCR5","directional"
"NPY","CCR6","directional"
"NPY","CCR8","directional"
"NPY","CCR9","directional"
"NPY","CXCR4","directional"
"NPY","GRM4","directional"
"NPY","P2RY14","directional"
"NPY","C3AR1","directional"
"NPY","RXFP4","directional"
"NPY","LPAR1","directional"
"NPY","MCHR1","directional"
"NPY","NMUR2","directional"
"NPY","HRH4","directional"
"NPY","NMUR1","directional"
"NPY","LPAR2","directional"
"NPY","RXFP3","directional"
"NPY","HRH3","directional"
"NPY","PTGDR2","directional"
"GAST","TACR2","directional"
"GAST","EDNRB","directional"
"GAST","FPR2","directional"
"GAST","EDNRA","directional"
"GAST","TACR1","directional"
"GAST","F2R","directional"
"GAST","HTR2A","directional"
"GAST","HTR2C","directional"
"GAST","NMBR","directional"
"GAST","TACR3","directional"
"GAST","BDKRB2","directional"
"GAST","GRPR","directional"
"GAST","AGTR1","directional"
"GAST","OXTR","directional"
"GAST","GNRHR","directional"
"GAST","NTSR1","directional"
"GAST","TRHR","directional"
"GAST","HRH1","directional"
"GAST","AVPR1A","directional"
"GAST","HTR2B","directional"
"GAST","XCR1","directional"
"GAST","BDKRB1","directional"
"GAST","GCGR","directional"
"GAST","AVPR1B","directional"
"GAST","F2RL1","directional"
"GAST","NPSR1","directional"
"GAST","PROKR2","directional"
"GAST","PROKR1","directional"
"GAST","LPAR1","directional"
"GAST","GHSR","directional"
"GAST","KISS1R","directional"
"GAST","QRFPR","directional"
"GAST","F2RL3","directional"
"GAST","LPAR4","directional"
"GAST","MCHR1","directional"
"GAST","NMUR2","directional"
"GAST","NPFFR1","directional"
"GAST","NMUR1","directional"
"GAST","LPAR2","directional"
"GAST","UTS2R","directional"
"GAST","NPFFR2","directional"
"LTA","TRAF2","directional"
"TNF","FAS","directional"
"TNF","FLT4","directional"
"APOE","SDC1","directional"
"APOE","SDC4","directional"
"APOE","SDC2","directional"
"APOE","GPC1","directional"
"APOE","TYRO3","directional"
"FGA","ITGAD","directional"
"FN1","TFRC","directional"
"FN1","RPSA","directional"
"FN1","IGF2R","directional"
"FN1","DDR1","directional"
"PPBP","HTR1A","directional"
"PPBP","FPR1","directional"
"PPBP","C5AR1","directional"
"PPBP","FPR2","directional"
"PPBP","ACKR3","directional"
"PPBP","NPY1R","directional"
"PPBP","HTR1D","directional"
"PPBP","HTR1B","directional"
"PPBP","BDKRB2","directional"
"PPBP","SSTR1","directional"
"PPBP","SSTR2","directional"
"PPBP","HTR1F","directional"
"PPBP","SSTR4","directional"
"PPBP","CCR1","directional"
"PPBP","CCR7","directional"
"PPBP","CXCR5","directional"
"PPBP","SSTR3","directional"
"PPBP","SSTR5","directional"
"PPBP","OPRM1","directional"
"PPBP","APLNR","directional"
"PPBP","OPRD1","directional"
"PPBP","OPRK1","directional"
"PPBP","OPRL1","directional"
"PPBP","CCR2","directional"
"PPBP","CCR10","directional"
"PPBP","BDKRB1","directional"
"PPBP","GALR1","directional"
"PPBP","HTR5A","directional"
"PPBP","MTNR1A","directional"
"PPBP","NPBWR1","directional"
"PPBP","NPY2R","directional"
"PPBP","MTNR1B","directional"
"PPBP","CXCR3","directional"
"PPBP","AGTR2","directional"
"PPBP","NPY4R","directional"
"PPBP","CCR3","directional"
"PPBP","CCR4","directional"
"PPBP","CCR5","directional"
"PPBP","CCR6","directional"
"PPBP","CCR8","directional"
"PPBP","CCR9","directional"
"PPBP","CXCR4","directional"
"PPBP","GRM4","directional"
"PPBP","P2RY14","directional"
"PPBP","NPY5R","directional"
"PPBP","C3AR1","directional"
"PPBP","RXFP4","directional"
"PPBP","LPAR1","directional"
"PPBP","MCHR1","directional"
"PPBP","NMUR2","directional"
"PPBP","HRH4","directional"
"PPBP","NMUR1","directional"
"PPBP","LPAR2","directional"
"PPBP","RXFP3","directional"
"PPBP","HRH3","directional"
"PPBP","PTGDR2","directional"
"PF4","HTR1A","directional"
"PF4","FPR1","directional"
"PF4","C5AR1","directional"
"PF4","CXCR1","directional"
"PF4","CXCR2","directional"
"PF4","FPR2","directional"
"PF4","ACKR3","directional"
"PF4","NPY1R","directional"
"PF4","HTR1D","directional"
"PF4","HTR1B","directional"
"PF4","BDKRB2","directional"
"PF4","SSTR1","directional"
"PF4","SSTR2","directional"
"PF4","HTR1F","directional"
"PF4","SSTR4","directional"
"PF4","CCR1","directional"
"PF4","CCR7","directional"
"PF4","CXCR5","directional"
"PF4","SSTR3","directional"
"PF4","SSTR5","directional"
"PF4","OPRM1","directional"
"PF4","APLNR","directional"
"PF4","OPRD1","directional"
"PF4","OPRK1","directional"
"PF4","OPRL1","directional"
"PF4","CCR2","directional"
"PF4","CCR10","directional"
"PF4","BDKRB1","directional"
"PF4","GALR1","directional"
"PF4","HTR5A","directional"
"PF4","MTNR1A","directional"
"PF4","NPBWR1","directional"
"PF4","NPY2R","directional"
"PF4","MTNR1B","directional"
"PF4","AGTR2","directional"
"PF4","NPY4R","directional"
"PF4","CCR3","directional"
"PF4","CCR4","directional"
"PF4","CCR5","directional"
"PF4","CCR6","directional"
"PF4","CCR8","directional"
"PF4","CCR9","directional"
"PF4","CXCR4","directional"
"PF4","GRM4","directional"
"PF4","P2RY14","directional"
"PF4","NPY5R","directional"
"PF4","C3AR1","directional"
"PF4","RXFP4","directional"
"PF4","LPAR1","directional"
"PF4","MCHR1","directional"
"PF4","NMUR2","directional"
"PF4","HRH4","directional"
"PF4","NMUR1","directional"
"PF4","LPAR2","directional"
"PF4","RXFP3","directional"
"PF4","HRH3","directional"
"PF4","PTGDR2","directional"
"CXCL10","HTR1A","directional"
"CXCL10","FPR1","directional"
"CXCL10","C5AR1","directional"
"CXCL10","CXCR1","directional"
"CXCL10","CXCR2","directional"
"CXCL10","FPR2","directional"
"CXCL10","ACKR3","directional"
"CXCL10","NPY1R","directional"
"CXCL10","HTR1D","directional"
"CXCL10","HTR1B","directional"
"CXCL10","BDKRB2","directional"
"CXCL10","SSTR1","directional"
"CXCL10","SSTR2","directional"
"CXCL10","HTR1F","directional"
"CXCL10","SSTR4","directional"
"CXCL10","CCR1","directional"
"CXCL10","CCR7","directional"
"CXCL10","CXCR5","directional"
"CXCL10","SSTR3","directional"
"CXCL10","SSTR5","directional"
"CXCL10","OPRM1","directional"
"CXCL10","APLNR","directional"
"CXCL10","OPRD1","directional"
"CXCL10","OPRK1","directional"
"CXCL10","OPRL1","directional"
"CXCL10","CCR2","directional"
"CXCL10","CCR10","directional"
"CXCL10","BDKRB1","directional"
"CXCL10","GALR1","directional"
"CXCL10","HTR5A","directional"
"CXCL10","MTNR1A","directional"
